feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,Magnitude
0.010169492,1.099167074,7.582494567,8.727081287,27.42679307,0.077280054,0.013561576,1.501428749,188,149,146,180,164,-2.919612279,0.323401893,0.516274212,7.212060343,1.200998632,8.16E-05,0.002665352,5.8
1.5,1.476371998,1.037980042,0.242003855,2.561627401,0.039361405,0.007996076,1.341739529,236,252,215,235,299,-3.160903639,0.184324153,0.200469853,2.656624424,0.523918439,2.20E-05,0.000398161,6.4
1.5,2.418927326,0.011737234,0.215327654,0.308075308,0.002667677,0.000792664,0.040342673,229,285,232,248,289,-9.47715573,0.415478434,0.016205465,0.208700816,0.089651372,3.89E-07,2.62E-06,6.3
1,1.48580597,283.0369942,71.17974988,15.51358611,0.387971751,0.079700108,3.565497074,213,238,230,191,147,-0.104071588,0.683691041,3.133351464,45.4047557,10.8970021,0.005489011,0.098158884,6.5
1.5,2.039563533,0.866303922,2.810598276,16.7545071,0.023154354,0.006999855,0.322695093,253,31,189,224,245,-5.428522284,0.450837656,0.186989872,2.687926855,0.930657757,3.68E-05,0.000349652,6.4
1.5,2.909065781,0.414797986,0.844168436,0.245733429,0.009702793,0.004915814,0.101357888,188,176,277,299,299,-7.183953049,0.601477087,0.078964762,1.2020449,0.513866504,1.33E-05,6.19E-05,6.5
0.176470588,1.511635132,0.123028526,0.344804647,0.138104033,0.011777465,0.00134993,0.66407459,112,158,142,53,263,-5.237990757,0.111433259,0.06432672,0.871910302,0.24127818,2.39E-06,4.14E-05,3.6
1.5,3.011274138,1.54361386,64.13631044,63.31149738,0.020642985,0.010668686,0.17208917,243,10,12,289,299,-6.058337599,0.753700551,0.175840945,2.720570807,1.210777132,7.06E-05,0.000307222,6.3
1.5,3.200137624,0.509584935,0.090120467,0.580078541,0.008674011,0.005568993,0.049715585,2,202,3,298,299,-7.996119181,1.096244142,0.089677134,1.385636776,0.655559404,2.08E-05,8.00E-05,3.9
1.5,2.789451611,18.14092089,1.601887331,126.4328763,0.060350481,0.025885815,0.809063219,7,30,20,127,299,-3.5365844,0.468681861,0.52153635,8.033214225,3.53209907,0.000534733,0.002713059,5.4
0.6,0.886829064,29.56123596,31.33549683,19.11485067,0.155103783,0.019785988,6.92658856,200,186,202,284,76,-0.494570449,0.140696362,1.053575611,14.44844878,2.045094037,0.000221063,0.011096737,5.6
0.010033445,1.548059422,8.882844313,1.147069167,3.535190482,0.085264406,0.017067653,2.157407608,98,159,97,74,79,-2.055209591,0.248322134,0.546333501,7.053835298,2.048756866,0.000181102,0.00298337,5.2
1.5,3.198784725,0.549021676,0.243731032,0.303782878,0.009022771,0.005821242,0.066704625,225,5,46,297,299,-7.779154604,0.849892189,0.093688993,1.449643821,0.684377415,2.27E-05,8.74E-05,6.4
1.5,3.170315808,19.37015429,115.9222961,152.4540063,0.054035558,0.033998223,0.474892562,36,6,36,299,299,-4.043405268,0.714931019,0.548913779,8.453472486,3.964498026,0.000763386,0.002998464,4.9
1.5,2.288377653,0.145159106,0.268710861,18.10767725,0.006918918,0.002577697,0.114062373,195,32,24,185,286,-7.707557306,0.381132203,0.054967579,0.768470883,0.285034614,4.01E-06,3.02E-05,5.4
1.5,2.982630495,60.5235163,25.03489957,24.30827148,0.121391182,0.055349777,0.722668274,241,3,30,224,299,-2.672022886,1.055426559,1.034183088,15.48467173,7.037570434,0.002397469,0.01063932,6.1
0.333333333,1.176885373,13.16381259,16.02605402,15.52860394,0.151765898,0.015985023,2.990362067,208,243,239,212,261,-1.238616676,0.318882209,0.782369136,10.24158529,2.064876351,0.000211772,0.006036135,6.5
1.5,2.626221437,66.82491943,45.05979707,46.62882046,0.268135914,0.070937102,6.139829769,244,232,264,237,257,0.23914572,0.274396473,1.340836825,16.43989015,6.864234326,0.00314084,0.017978064,6.6
1.5,3.054464106,8.786117456,0.548626047,53.80442475,0.038585779,0.022663353,0.341968841,217,11,16,282,299,-4.699622162,0.708958163,0.373391284,5.505120845,2.581922334,0.000328165,0.001388614,5.4
1.5,3.013718695,7.648402101,3.873571907,3.182492146,0.036670154,0.021197287,0.466025234,17,89,166,297,299,-4.439948288,0.494405362,0.342060089,5.236241004,2.337234136,0.000267848,0.001164242,5.4
0.01,1.82976532,0.000813344,0.314414249,0.808370251,0.000897752,0.000197118,0.073376689,230,231,21,112,151,-10.41517332,0.076873777,0.006081941,0.08503917,0.02528701,3.14E-08,3.70E-07,3.4
1.5,3.199674882,7.770687445,22.43857359,11.77478076,0.032935824,0.021629088,0.314412314,113,101,109,299,299,-5.336055553,0.658186324,0.348356299,5.389885896,2.544922865,0.000313295,0.001208097,3.3
0.010909091,0.676741908,0.039585172,0.006318156,0.010045692,0.007326784,0.000506281,0.790028714,143,228,264,209,236,-5.907313961,0.058270717,0.042824712,0.594467908,0.069295651,2.13E-07,1.83E-05,3.8
0.428571429,0.934921783,269.0556206,14.79106566,28.64660552,0.663951168,0.092580752,7.522503691,217,296,299,231,245,1.038845125,0.554566458,3.548665165,40.33531644,6.03449974,0.002786462,0.125852619,6.8
0.75,2.028417907,12.90902793,16.00745823,30.52038393,0.050450804,0.013246797,0.495448233,274,267,221,282,149,-4.051866267,0.639808011,0.491087983,7.669807918,2.446852649,0.000251246,0.002410702,6.7
1.5,2.411161962,8.931478375,13.43805635,30.51088926,0.066560815,0.02001577,0.451124718,61,186,190,100,299,-3.862653212,0.927047269,0.519536322,7.139849835,2.856415162,0.000396222,0.002690576,6.4
1.5,3.24140232,0.587294072,0.047024118,0.116521382,0.008441279,0.005754092,0.070734735,200,271,283,286,299,-7.960252545,0.749817146,0.094016678,1.477281031,0.701099102,2.34E-05,8.81E-05,4.2
1.5,2.968394794,0.024207515,0.217904115,0.01389087,0.002144272,0.001336198,0.040895508,96,10,161,238,299,-9.768913567,0.329445906,0.022006418,0.331589491,0.14477162,1.08E-06,4.82E-06,5
1.5,1.704945049,14.16362501,14.507298,11.81831279,0.081247846,0.020207938,1.302120489,126,289,235,289,299,-2.565753072,0.392049184,0.541337296,6.972215707,1.95571662,0.000213403,0.002898269,5.9
1.5,3.004558378,11.87878976,9.913413179,10.01191757,0.051477547,0.02970212,0.385574971,258,222,299,266,299,-4.182800097,0.838858831,0.542631391,8.543377416,3.725449559,0.000671749,0.002937686,6.6
1.5,3.080076538,0.475260115,0.441231407,0.049050188,0.009378895,0.00514385,0.130242635,239,236,15,243,298,-7.015055199,0.452458122,0.084756272,1.275965054,0.592234598,1.72E-05,7.17E-05,4.5
1.5,3.175016526,2.865235607,4.628340859,0.281225242,0.020658582,0.013257341,0.145916685,41,15,244,298,299,-6.154583982,0.889560349,0.212702187,3.268536506,1.538273105,0.000114998,0.000450359,6.3
1.5,3.176591876,0.15116425,0.043294009,0.299231344,0.00466284,0.003020351,0.043007317,218,46,95,297,299,-8.985860832,0.681221015,0.048273268,0.744460401,0.349364092,5.93E-06,2.32E-05,6.1
1.5,2.912858899,642.4780923,62.87860887,43.15845405,0.314237802,0.197062467,0.810924548,210,228,178,293,299,-1.639720755,2.434769482,3.28585208,50.13161102,21.34768739,0.023101128,0.107486527,6.9
0.75,2.025379008,34.35968422,50.46382708,3.518079268,0.155784811,0.045753472,3.584779742,154,227,233,182,196,-1.101201386,0.273050203,1.214385919,18.40714186,5.552602724,0.001531839,0.014742134,6.7
3,2.572264409,0.002031893,0.002845932,0.001311667,0.000464846,0.000129,0.0185063,5,0,270,149,211,-12.21338457,0.157822826,0.003093883,0.042768151,0.016729978,1.60E-08,9.57E-08,5.4
1,1.428225066,7.792762654,14.99081065,4.703715773,0.069195722,0.015588117,0.830289327,201,160,227,275,192,-3.500525721,0.523636195,0.554275458,7.669324035,1.748193811,0.000158689,0.003071236,5.9
1.5,3.171080946,0.102907219,0.132369028,0.276278467,0.004378281,0.002516517,0.041420636,115,2,67,299,299,-8.968018587,0.66415085,0.042226824,0.64604842,0.306494776,4.52E-06,1.77E-05,6.4
0.01010101,1.038311195,10.55108501,2.378795079,8.60213613,0.07528102,0.012565484,1.230646675,288,275,270,278,291,-3.077457513,0.384354507,0.524957744,7.348324747,1.223490987,7.53E-05,0.002755801,6.4
1.5,2.959233989,242.3186048,238.6263588,169.2705839,0.182349256,0.105189131,2.181299163,84,24,32,264,299,-1.211704116,0.525253107,1.860216698,27.43862036,12.711329,0.007646545,0.034471992,6.4
1.5,2.680228743,0.202127111,0.096387456,0.102808767,0.013325787,0.003600534,0.982745716,64,272,294,65,299,-4.844544576,0.085198426,0.065948521,0.905881274,0.395171573,7.88E-06,4.33E-05,4.1
1.5,3.130585488,0.022188806,0.14463826,0.609794507,0.002386449,0.001044005,0.133145796,282,224,261,284,299,-8.482843623,0.112617179,0.017010868,0.258672972,0.122482715,7.14E-07,2.87E-06,7
0.01048951,0.337450759,9.596468074,10.49868113,12.66842934,0.191358374,0.006428431,8.378969367,9,61,44,11,8,0.01451492,0.143494989,0.66191021,7.403204308,0.519719416,1.26E-05,0.004379061,4.3
1.5,2.860297781,9.168654724,5.34673454,48.3515292,0.054198415,0.027996924,0.218984657,201,141,16,288,299,-4.660725958,1.555080099,0.458003324,6.438840366,2.875929135,0.000432696,0.00208795,6.2
1.5,3.075101543,55.12652561,21.26419797,19.54515932,0.111794209,0.056576184,0.38271353,71,40,248,92,298,-3.329575951,1.835377321,1.164947904,17.5357907,8.052593402,0.003245852,0.013550942,6.8
1.5,3.192686142,0.634454047,0.600025121,0.056938399,0.009088961,0.005784134,0.076504925,6,245,206,299,299,-8.031493535,0.746456842,0.092720459,1.434895343,0.67932866,2.21E-05,8.56E-05,3.8
1.5,2.834356719,0.541960606,2.606317127,1.229327159,0.014352953,0.004798636,0.190927914,245,262,114,80,299,-6.390562281,0.472336725,0.103377436,1.485481432,0.667057025,2.17E-05,0.000106476,5.9
1.5,2.101153183,0.07044163,4.898151479,1.397705202,0.007468536,0.001684855,0.318635277,258,95,123,55,299,-6.898805569,0.147272449,0.042063225,0.570886797,0.202091522,1.97E-06,1.76E-05,4.9
0.5,2.026522823,2.273563129,211.2171102,138.2918198,0.037544395,0.009518465,0.397870355,287,38,225,37,257,-4.57114357,0.592902665,0.296761511,4.173216651,1.42281406,9.11E-05,0.000875441,6.3
1.5,2.796740485,0.25123207,0.714309695,1.625912811,0.010017317,0.004037803,0.074286245,240,208,79,51,294,-7.389564408,0.847272083,0.088715517,1.305855481,0.580463616,1.56E-05,7.86E-05,6.5
0.5,1.213412892,0.09717765,0.251737094,0.096730527,0.01066467,0.001229122,0.651903882,222,223,183,224,294,-5.6260977,0.102788305,0.055769592,0.761359485,0.159393256,1.16E-06,3.11E-05,4.5
0.333333333,0.989608712,0.250107091,0.397941071,1.647578407,0.017363467,0.002366959,0.97582042,135,173,232,138,299,-4.569270627,0.111801185,0.097263256,1.294383365,0.195262184,2.35E-06,9.46E-05,6.3
1.5,3.14252906,145.4553718,251.4507836,196.2265875,0.164196768,0.094987435,1.161999915,3,57,6,276,299,-2.008371219,0.887847502,1.518427532,23.24593929,10.84280559,0.005747851,0.022977705,5.9
1.5,2.80526951,391.0643004,665.6939896,3322.835072,0.340456938,0.158725868,2.102049867,13,286,19,298,299,-1.054536453,1.01765142,2.58891679,36.86627386,16.95330496,0.013246478,0.066452447,7
0.01,2.235497,1.158429804,3.155053895,1.698357102,0.025990797,0.007672918,1.366496069,150,233,173,196,285,-3.831535912,0.119506375,0.195578076,2.687308173,0.966996319,4.82E-05,0.000381152,6.3
1.5,3.189886207,1.38813773,0.050603586,0.565721213,0.014185488,0.009210253,0.07896737,5,291,225,291,299,-7.195141485,1.1286947,0.148064334,2.28527458,1.076212262,5.63E-05,0.000218268,5.4
0.01,1.757204159,0.668460401,0.807878982,0.315662993,0.022214288,0.003895293,0.32051594,230,275,220,280,299,-5.580970697,0.435474405,0.127479038,1.756972027,0.520436402,1.27E-05,0.000162119,7
0.010452962,0.395893028,0.726555289,0.354725812,0.305754097,0.040869893,0.002348296,2.294962906,101,151,162,87,90,-2.841775756,0.111894232,0.184916278,2.474410948,0.158054856,1.36E-06,0.000341928,4.6
0.010067114,1.162639558,13.67492956,10.02213814,2.085922755,0.117793634,0.018819842,7.383418741,188,273,251,297,281,-0.79633372,0.100240723,0.641351667,8.255779227,1.445902106,0.000139691,0.004079804,6.8
1.5,1.757455556,0.003339686,0.023020415,0.02775809,0.001854203,0.000523183,0.042037244,184,113,134,280,299,-10.25364904,0.277142312,0.010285093,0.133353897,0.030717095,8.22E-08,1.05E-06,6.3
1.5,3.026310074,0.019969367,0.004939418,0.317627695,0.001732663,0.000902587,0.049678674,37,141,91,293,299,-9.731795602,0.219141208,0.014514873,0.215893268,0.101913302,4.86E-07,2.09E-06,3.6
1.5,2.979853537,766.928347,579.5729817,114.3932152,0.251942289,0.150351053,2.209744995,248,69,247,299,299,-0.925965996,0.716372293,2.455140163,36.56210118,16.64234527,0.013486212,0.059959758,6.8
1.5,3.115907735,0.444217858,2.48249472,7.137361631,0.010276598,0.005183934,0.202625556,294,20,10,296,299,-6.464403841,0.318665491,0.083576611,1.268257364,0.591544532,1.71E-05,6.96E-05,5.8
1.5,1.216265182,0.148720367,0.242629696,0.043006368,0.017831622,0.002033039,0.674710996,240,269,258,294,298,-4.792569446,0.166055372,0.081428963,1.078182572,0.219737516,2.48E-06,6.63E-05,6.7
0.75,1.12657796,2.161439188,3.906594002,5.613250159,0.03692206,0.004828764,1.170867741,163,177,227,165,236,-3.615980796,0.198133521,0.238186302,3.450246967,0.606930896,1.82E-05,0.000567323,5
3,2.782414772,0.034520394,0.072631556,0.00851781,0.001194305,0.000426524,0.014967824,71,226,172,125,167,-11.08138834,0.501344944,0.01071134,0.159114262,0.069934765,2.25E-07,1.15E-06,3.6
1.5,3.15394367,1098.317448,4.102731566,9.043273498,0.420486453,0.267600249,2.11426,261,298,259,264,299,-0.202090148,1.249607098,4.320863252,66.19785573,30.89006039,0.046848412,0.185928835,6.2
1.5,2.817497333,0.31366695,0.467991684,0.195112776,0.012541234,0.00625481,0.057039325,207,293,295,261,286,-7.40751133,1.381483688,0.111165107,1.571506407,0.634436223,2.48E-05,0.000123448,5.1
1.5,2.450296011,0.652086651,25.05037323,7.03625897,0.020962019,0.007092084,0.245131206,241,58,289,255,292,-5.982046223,0.537296963,0.141369342,1.890146877,0.796029587,3.04E-05,0.000199851,6.8
1.5,2.752379887,1.697189867,0.481042385,0.054160095,0.040064892,0.01362807,0.233280947,263,290,72,270,287,-4.914918339,1.079107171,0.219972311,2.91632518,1.284235782,9.29E-05,0.000483866,5.7
0.010948905,0.87614788,12.92716272,108.6167063,30.09138417,0.161090369,0.011002535,8.547415664,222,187,183,219,168,-0.244529612,0.118417154,0.73895103,9.605925834,1.57649731,0.000106078,0.005455432,4
1.5,3.157300764,2.564081161,3.689781294,0.089301038,0.021390837,0.012689722,0.329154858,75,151,5,286,299,-5.327961626,0.408326319,0.20421428,3.155456303,1.471459222,0.000104918,0.000415507,5.4
1.5,3.174519487,0.02820513,0.013400512,0.050348114,0.001959255,0.001212875,0.039183037,192,148,13,298,299,-9.914612462,0.314175802,0.019986227,0.309917863,0.144394432,1.01E-06,3.98E-06,6.3
0.6,1.036017779,0.042896942,0.066090382,0.03638881,0.007121655,0.000842445,0.32982031,164,241,126,215,287,-6.584183706,0.135669859,0.041652346,0.582335061,0.091181869,4.71E-07,1.73E-05,4.6
1.5,3.001314342,0.168470559,0.28180058,0.043739154,0.008064849,0.003193767,0.36354158,112,102,180,56,293,-6.415719878,0.139386922,0.05676059,0.837220139,0.390259363,7.33E-06,3.21E-05,4.1
1,1.61775854,95.12531959,46.01950329,230.7276795,0.232136368,0.041218888,1.172974791,279,127,166,299,202,-1.510566479,1.243467318,1.523756038,22.43755059,5.593834804,0.001521351,0.022948888,6.7
0.5,1.809355521,80.60110247,3.899017649,57.98692496,0.230678197,0.036737843,2.590714917,266,296,299,140,265,-0.798060781,0.559457102,1.346520569,19.33033123,5.97217152,0.00150313,0.018126267,7
1.5,2.681408913,1.393464604,4.217743104,14.69798887,0.019883321,0.00955501,0.160385324,209,251,87,288,299,-6.386826354,0.778940285,0.164130729,2.377560284,0.969421251,4.89E-05,0.000268247,6.8
0.01,1.363149492,4.618115564,1.050796926,0.785720234,0.069729674,0.01216751,2.039807562,284,299,288,294,299,-2.430653219,0.214787155,0.431446212,5.722187804,1.216030386,8.66E-05,0.001839829,5.5
0.010752688,1.441510204,0.107307145,0.046586095,0.180548475,0.01040029,0.001252361,0.902210234,85,97,84,42,48,-5.195570196,0.072429845,0.058472771,0.788752413,0.207400148,1.80E-06,3.42E-05,4.4
0.010309278,0.516648031,19.62197886,10.99286498,11.2025157,0.166461978,0.016596149,5.029167462,210,171,215,215,210,-0.731719989,0.207969105,0.960252692,12.37096674,0.988822386,6.23E-05,0.009209707,6.3
1.5,3.157645629,2.183446784,3.317565725,42.22612132,0.021725569,0.011853081,0.247832796,152,149,140,297,299,-5.56968611,0.55079788,0.194819449,3.038065214,1.409500858,9.53E-05,0.000377369,5.9
0.375,1.560706819,9.243587675,11.91897047,43.36536664,0.093818876,0.016831939,1.836062989,130,90,59,125,225,-2.365672148,0.321057276,0.640003851,9.123074149,2.367624962,0.000251951,0.004083499,6.1
0.010135135,1.111381992,1.176740822,0.767152578,0.766548168,0.029406595,0.005054326,0.757233069,275,291,18,271,280,-4.222996689,0.244002931,0.209651315,2.994210878,0.538961417,1.38E-05,0.000439517,4.7
1.5,2.298964852,10.1814657,1.571591481,32.2117902,0.107101959,0.031433814,1.761929398,186,230,278,263,273,-2.192487118,0.381934403,0.655862887,8.93109656,3.278088486,0.000574982,0.004294863,6.5
0.01,2.382463605,2.172006932,0.12804302,14.31741495,0.033174918,0.009989982,0.367861129,123,189,187,198,276,-4.723336888,0.566638175,0.247225289,3.341982048,1.342037176,8.78E-05,0.000610346,5.9
0.010135135,1.094988032,0.201568672,2.204237968,0.159499995,0.019607627,0.001998594,0.97582866,47,69,197,50,29,-4.595095878,0.126249984,0.095701388,1.185959301,0.239248464,2.78E-06,9.15E-05,4.7
1.5,1.888604709,0.084172856,0.016822799,0.028321105,0.009277089,0.001224945,0.344352416,146,42,117,40,274,-6.284767736,0.169273294,0.04363406,0.596269327,0.203566419,1.72E-06,1.90E-05,3.9
1.5,2.335988459,0.642472823,0.85472191,0.728227469,0.025829978,0.003083152,1.072800115,8,20,101,6,296,-4.055202562,0.151281248,0.089844892,1.147010932,0.518553188,1.12E-05,8.07E-05,3.5
1.5,3.182334022,15.10716945,11.79192449,4.594564796,0.045509912,0.029722318,0.265229489,23,35,96,299,299,-4.936419437,1.07811243,0.485847378,7.490414507,3.529106715,0.000602868,0.002350121,4.5
1.5,3.141729111,0.447121892,0.243093789,0.399204145,0.007948693,0.005092951,0.141900424,18,18,18,299,299,-7.623948415,0.351958878,0.080162802,1.215028838,0.571988966,1.60E-05,6.39E-05,4.3
1.5,2.812572951,2.785855367,0.947581591,9.034215488,0.03031522,0.008919761,0.247423498,44,290,103,214,289,-5.500381384,0.769838544,0.19931977,2.833695043,1.329328944,7.95E-05,0.00039694,6.5
1,1.739481301,2.606137917,13.29622065,0.960492168,0.048555596,0.014073549,0.435173197,167,263,259,276,299,-4.130862634,0.701062956,0.316704762,4.457785889,1.185976493,7.67E-05,0.00100087,6.8
1.5,1.633843114,1.915944701,3.702009183,1.665846754,0.046307955,0.007445117,1.97026121,285,152,224,196,209,-3.242738015,0.147676592,0.291651269,3.945321631,1.191441263,5.74E-05,0.000848517,6.2
0.010067114,1.233541318,134.514235,394.7671193,236.5799512,0.326833481,0.052766811,5.175990047,290,287,222,274,121,-0.042103886,0.396746382,2.427508196,32.72822569,6.54929925,0.00227059,0.058910266,6.3
1,1.671658571,20.55277171,17.59471391,3.755463188,0.175875253,0.025617727,3.957125096,171,228,225,26,42,-1.32963153,0.279257485,0.835060067,10.59123708,3.427988133,0.000493502,0.006971934,5.8
1.5,2.868720513,0.088532925,0.649510084,0.192386213,0.0055251,0.002549966,0.075953969,83,81,78,201,299,-8.662995561,0.457056171,0.050847677,0.781291762,0.337079989,5.37E-06,2.57E-05,6.4
0.428571429,1.730787617,0.562721028,68.64180083,94.97782871,0.021673259,0.004498631,0.409482059,59,230,53,55,248,-5.021441976,0.332559385,0.154800444,2.203675181,0.623933081,1.82E-05,0.000239546,6.5
1.5,3.232425181,167.0787661,88.76106282,337.4591989,0.169194151,0.098477343,1.442041906,60,47,7,248,299,-1.940581304,0.737203403,1.623594788,25.23962525,11.96552306,0.006957559,0.026288128,5.6
0.75,1.181054785,115.1391489,8.672549638,12.25088674,0.277280134,0.051535879,5.852227242,287,251,288,227,259,-0.251882545,0.297699046,2.253184324,32.92706863,5.949930724,0.001786486,0.050561429,6.3
